DateTime_IntBegin,UNIT_1_P,UNIT_2_P,UNIT_3_P,UNIT_4_P,UNIT_5_P,UNIT_6_P,UNIT_7_P,UNIT_8_P,UP_RES_L,LO_RES_L,ON_Units,P_Total,P_N,Net_Head_m,G_Net_Head_m,G_Disch,P_Net_Head_m,P_Disch,Delta_V_mcm,Delta_URL,Machine_Hrs_Real
2025-06-03 20:30:00,0.00048828125,244.160507202148,0.00048828125,0.00048828125,,0.00048828125,,,455.155731201171,325.990020751953,1,244.162460327148,0.9965814707230531,126.66571044921801,126.5,-213.508599802606,126.5,191.753094182335,-0.19150084296297076,-0.09796142578198896,0.24914536768076329
2025-06-03 20:45:00,0.00048828125,244.157501220703,0.00048828125,0.00048828125,,0.00048828125,,,455.05776977539,325.973266601562,1,244.159454345703,0.9965692014110327,126.58450317382801,126.5,-213.508599802606,126.5,191.753094182335,-0.19149848531970376,-0.09796142578102263,0.24914230035275817
2025-06-03 21:00:00,0.00048828125,244.03450012207,0.00048828125,0.00048828125,,0.00048828125,,,454.963409423828,326.077178955078,1,244.03645324707,0.9960671561104898,126.38623046875,126.25,-214.082737313487,126.25,192.162522662503,-0.19191670499537464,-0.09436035156198841,0.24901678902762245
2025-06-03 21:15:00,0.00048828125,244.5625,0.00048828125,0.00048828125,,0.00048828125,,,454.861877441406,326.235809326171,1,244.564453125,0.9982222576530613,126.126068115235,126.0,-214.662684331498,126.0,192.572789666403,-0.19285296244852893,-0.10153198242198869,0.24955556441326532
2025-06-03 21:30:00,0.00048828125,244.602493286132,0.00048828125,0.00048828125,,0.00048828125,,,454.778228759765,326.39892578125,1,244.604446411132,0.9983854955556408,125.879302978515,125.75,-215.24850502701,125.75,192.983966248244,-0.19341088682310198,-0.0836486816410229,0.2495963738889102
2025-06-03 21:45:00,0.00048828125,244.323501586914,0.00048828125,0.00048828125,,0.00048828125,,,454.697021484375,326.453674316406,1,244.325454711914,0.9972467539261796,125.74334716796898,125.5,-215.840132941036,125.5,193.396059251572,-0.19372128474819889,-0.08120727538999972,0.2493116884815449
2025-06-03 22:00:00,0.00048828125,244.227493286132,0.00048828125,0.00048828125,,0.00048828125,,,454.576354980468,326.376586914062,1,244.229446411132,0.9968548833107428,125.69976806640602,125.5,-215.840132941036,125.5,193.396059251572,-0.19364516148304048,-0.12066650390698896,0.2492137208276857
2025-06-03 22:15:00,0.00048828125,244.396499633789,0.00048828125,0.00048828125,,0.00048828125,,,454.483184814453,326.541931152343,1,244.398452758789,0.9975447051379143,125.44125366211,125.25,-216.437273416374,125.25,193.809010703465,-0.19431527048189187,-0.09317016601499972,0.24938617628447857
2025-06-03 22:30:00,0.00048828125,244.592498779296,0.00048828125,0.00048828125,,0.00048828125,,,454.364929199218,326.611206054687,1,244.594451904296,0.9983447016501877,125.25372314453102,125.25,-216.437273416374,125.25,193.809010703465,-0.194471104639365,-0.11825561523500028,0.24958617541254693
2025-06-03 22:45:00,0.00048828125,244.52049255371,0.00048828125,0.00048828125,,0.00048828125,,,454.295623779296,326.758666992187,1,244.52244567871,0.9980507986886122,125.03695678710903,125.0,-217.039469774462,125.0,194.222762468784,-0.19495477453981921,-0.06930541992198869,0.24951269967215306
2025-06-03 23:00:00,0.00048828125,244.309494018554,0.00048828125,0.00048828125,,0.00048828125,,,454.191711425781,326.793304443359,1,244.311447143554,0.9971895801777715,124.89840698242205,124.75,-217.646014380932,124.75,194.637276508249,-0.19533090393709812,-0.10391235351499972,0.24929739504444287
2025-06-03 23:15:00,0.00048828125,244.20750427246,0.00048828125,0.00048828125,,0.00048828125,,,454.09375,326.853637695312,1,244.20945739746,0.9967732954998367,124.74011230468801,124.5,-218.255841074917,124.5,195.052521608616,-0.19579643457330026,-0.09796142578102263,0.24919332387495918
2025-06-03 23:30:00,0.00048828125,244.311492919921,0.00048828125,0.00048828125,,0.00048828125,,,454.029235839843,326.931854248046,1,244.313446044921,0.9971977389588612,124.59738159179699,124.5,-218.255841074917,124.5,195.052521608616,-0.1958798081110246,-0.06451416015698896,0.2492994347397153
2025-06-03 23:45:00,0.00048828125,244.627502441406,0.00048828125,0.00048828125,,0.00048828125,,,453.926513671875,327.00894165039,1,244.629455566406,0.9984875737404326,124.417572021485,124.25,-218.867958106551,124.25,195.468462399246,-0.19668324281339947,-0.10272216796801104,0.24962189343510816
2025-06-04 00:00:00,0.00048828125,244.35350036621,0.247488290071487,0.00048828125,,0.00048828125,,,453.822601318359,327.116180419921,1,244.6024535000315,0.9983773612246183,124.20642089843795,124.0,-219.482190559173,124.0,195.885057930571,-0.1972134452216394,-0.1039123535160229,0.24959434030615457
2025-06-04 00:15:00,0.00048828125,244.134506225585,240.875503540039,0.00048828125,,0.00048828125,,,453.684020996093,327.319519042968,2,485.011474609374,1.9796386718749959,123.864501953125,123.75,-220.099171989463,123.75,196.302266361824,-0.39214514926620614,-0.13858032226596606,0.49490966796874897
2025-06-04 00:30:00,0.00048828125,244.383499145507,240.879501342773,0.00048828125,,0.00048828125,,,453.498870849609,327.383209228515,2,485.26446533203,1.9806712870695102,123.61566162109398,123.5,-220.720019316405,123.5,196.720046559632,-0.39345642426728794,-0.18515014648403394,0.49516782176737756
2025-06-04 00:45:00,0.00048828125,244.383499145507,240.70849609375,0.00048828125,,0.00048828125,,,453.273071289062,327.463653564453,2,485.093460083007,1.979973306461253,123.30941772460898,123.25,-221.345661829984,123.25,197.138357562346,-0.39443265173193104,-0.2257995605469887,0.49499332661531326
2025-06-04 01:00:00,0.00048828125,244.433502197265,240.821502685546,0.00048828125,,0.00048828125,,,453.080749511718,327.586547851562,2,485.256469726561,1.980638651945147,122.99420166015602,122.75,-222.614977133529,122.75,197.976403555469,-0.3968278453912974,-0.19232177734397737,0.4951596629862868
2025-06-04 01:15:00,0.00048828125,244.344497680664,241.070495605468,0.00048828125,,0.00048828125,,,452.871704101562,327.772003173828,2,485.416458129882,1.9812916658362532,122.59970092773398,122.5,-223.26094523617,122.5,198.396052108455,-0.398110545092833,-0.20904541015602263,0.4953229164590633
2025-06-04 01:30:00,0.00048828125,244.526504516601,240.918502807617,0.00048828125,,0.00048828125,,,452.666259765625,327.989868164062,2,485.44647216796795,1.981414172114155,122.17639160156301,122.0,-224.5,122.0,199.236379942753,-0.40034473347566496,-0.2054443359369884,0.49535354302853873
2025-06-04 01:45:00,0.00048828125,239.230499267578,239.488494873046,0.00048828125,,0.00048828125,,,452.447631835937,328.182006835937,2,478.720458984374,1.9539610570790775,121.765625,121.75,-224.5,121.75,199.656969307146,-0.3947978315828276,-0.2186279296880116,0.4884902642697694
